Target_Table,Target_Column,Target_Field,Source_Table,Source_Column,Confidence_Score,Mapping_Type,Business_Reasoning,LLM_Enhanced,LLM_Provider,Source_Matches_Count,Target_Data_Type,Target_Description,LangGraph_Iterations,Final_Confidence,Processing_Mode
ACCOUNT_ASSETS,OTHERASSET_DEPOSITORYIDENTITY_RECORD_ID,ACCOUNT_ASSETS.OTHERASSET_DEPOSITORYIDENTITY_RECORD_ID,WH_DEPOSIT,ACCTNBR,4,similarity_based,Rule-based: 0.041 similarity,False,rule_based,3,,,1,4,optimized_fast
ACCOUNT_ASSETS,OPTION_INDUSTRY_ID,ACCOUNT_ASSETS.OPTION_INDUSTRY_ID,RPT_GL_INVESTORBALANCES,BANKORGNBR,-18,similarity_based,Rule-based: -0.180 similarity,False,rule_based,3,,,1,-18,optimized_fast
ACCOUNT_ASSETS,OPTION_EXCHANGE_TYPE,ACCOUNT_ASSETS.OPTION_EXCHANGE_TYPE,FUNDTRANSFERDEBIT,ACCTCURRENCYCD,-31,similarity_based,Rule-based: -0.319 similarity,False,rule_based,3,,,1,-31,optimized_fast
ACCOUNT_ASSETS,OPTION_EXCHANGE_TYPE_NAME,ACCOUNT_ASSETS.OPTION_EXCHANGE_TYPE_NAME,BANKOPTIONVALUE,DESCNAMESPACECD,-23,similarity_based,Rule-based: -0.233 similarity,False,rule_based,3,,,1,-23,optimized_fast
ACCOUNT_ASSETS,OPTION_EXPIRATION_DATE,ACCOUNT_ASSETS.OPTION_EXPIRATION_DATE,BANKOPTIONVALUE,DATELASTMAINT,-8,similarity_based,Rule-based: -0.080 similarity,False,rule_based,3,,,1,-8,optimized_fast
ACCOUNT_ASSETS,OPTION_ASSOCIATED_ASSET_ID,ACCOUNT_ASSETS.OPTION_ASSOCIATED_ASSET_ID,ACCTLOANREPRICPLANOPTINT,REPRICPLANOPTNBR,-26,similarity_based,Rule-based: -0.261 similarity,False,rule_based,3,,,1,-26,optimized_fast
ACCOUNT_ASSETS,OPTION_ASSOCIATED_ASSET_CODE,ACCOUNT_ASSETS.OPTION_ASSOCIATED_ASSET_CODE,ENTITYATTRIBBANKOPTION,BANKOPTIONCD,-26,similarity_based,Rule-based: -0.268 similarity,False,rule_based,3,,,1,-26,optimized_fast
ACCOUNT_ASSETS,OPTION_STRIKEPRICE_AMOUNT,ACCOUNT_ASSETS.OPTION_STRIKEPRICE_AMOUNT,RPT_SWEEPSPROCESS,DEBITACCTBALAMT,-16,similarity_based,Rule-based: -0.166 similarity,False,rule_based,3,,,1,-16,optimized_fast
ACCOUNT_ASSETS,PROPERTY_INCOME_PAYMENT_FREQUENCY_TYPE,ACCOUNT_ASSETS.PROPERTY_INCOME_PAYMENT_FREQUENCY_TYPE,RPT_GL_BALANCES,BALAMT,5,similarity_based,Rule-based: 0.059 similarity,False,rule_based,3,,,1,5,optimized_fast
ACCOUNT_ASSETS,PROPERTY_INCOME_PAYMENT_FREQUENCY_TYPE_NAME,ACCOUNT_ASSETS.PROPERTY_INCOME_PAYMENT_FREQUENCY_TYPE_NAME,ACCTPROP1099A,PROPDESC,4,similarity_based,Rule-based: 0.043 similarity,False,rule_based,3,,,1,4,optimized_fast
ACCOUNT_ASSETS,PROPERTY_INCOME_PAYMENT_MONTH,ACCOUNT_ASSETS.PROPERTY_INCOME_PAYMENT_MONTH,WH_LOANS,CURRTERM,-4,similarity_based,Rule-based: -0.044 similarity,False,rule_based,3,,,1,-4,optimized_fast
ACCOUNT_ASSETS,PROPERTY_INCOME_PAYMENT_DAY,ACCOUNT_ASSETS.PROPERTY_INCOME_PAYMENT_DAY,WH_PROP2,ACCEPTDATE,0,similarity_based,Rule-based: -0.001 similarity,False,rule_based,3,,,1,0,optimized_fast
ACCOUNT_ASSETS,PROPERTY_REALE_STATE_PARCEL_NUMBER,ACCOUNT_ASSETS.PROPERTY_REALE_STATE_PARCEL_NUMBER,PROP,PARCELNBR,-6,similarity_based,Rule-based: -0.060 similarity,False,rule_based,3,,,1,-6,optimized_fast
ACCOUNT_ASSETS,PROPERTY_INSURANCE_POLICY_NUMBER,ACCOUNT_ASSETS.PROPERTY_INSURANCE_POLICY_NUMBER,ACCTPROPINS,INTRPOLICYNBR,16,similarity_based,Rule-based: 0.163 similarity,False,rule_based,3,,,1,16,optimized_fast
ACCOUNT_ASSETS,LOAN_ISSUE_DATE,ACCOUNT_ASSETS.LOAN_ISSUE_DATE,RPT_LOAN_AMORT_PROCESS,POSTDATE,16,similarity_based,Rule-based: 0.164 similarity,False,rule_based,3,,,1,16,optimized_fast
ACCOUNT_ASSETS,LOAN_MATURITY_DATE,ACCOUNT_ASSETS.LOAN_MATURITY_DATE,WH_ACCT,DATEMAT,23,similarity_based,Rule-based: 0.231 similarity,False,rule_based,3,,,1,23,optimized_fast
ACCOUNT_ASSETS,LOAN_FIRST_PAYMENT_DATE,ACCOUNT_ASSETS.LOAN_FIRST_PAYMENT_DATE,ACCTLOAN,DATE1STPMTDUE,23,similarity_based,Rule-based: 0.235 similarity,False,rule_based,3,,,1,23,optimized_fast
ACCOUNT_ASSETS,LOAN_ODD_LAST_COUPON_TYPE,ACCOUNT_ASSETS.LOAN_ODD_LAST_COUPON_TYPE,COUPONBOOK,LASTPMTYN,26,similarity_based,Rule-based: 0.262 similarity,False,rule_based,3,,,1,26,optimized_fast
ACCOUNT_ASSETS,LOAN_ODD_LAST_COUPON_TYPE_NAME,ACCOUNT_ASSETS.LOAN_ODD_LAST_COUPON_TYPE_NAME,COUPONBOOK,LASTPMTYN,24,similarity_based,Rule-based: 0.248 similarity,False,rule_based,3,,,1,24,optimized_fast
ACCOUNT_ASSETS,LOAN_PAYMENT_FREQUENCY_TYPE,ACCOUNT_ASSETS.LOAN_PAYMENT_FREQUENCY_TYPE,WH_LOANS,ORIGBAL,19,similarity_based,Rule-based: 0.195 similarity,False,rule_based,3,,,1,19,optimized_fast
ACCOUNT_ASSETS,LOAN_PAYMENT_FREQUENCY_TYPE_NAME,ACCOUNT_ASSETS.LOAN_PAYMENT_FREQUENCY_TYPE_NAME,WH_LOANS,ORIGBAL,21,similarity_based,Rule-based: 0.215 similarity,False,rule_based,3,,,1,21,optimized_fast
ACCOUNT_ASSETS,LOAN_INCOME_PAYMENT_FREQUENCY_TYPE,ACCOUNT_ASSETS.LOAN_INCOME_PAYMENT_FREQUENCY_TYPE,WH_LOANS,ORIGBAL,24,similarity_based,Rule-based: 0.249 similarity,False,rule_based,3,,,1,24,optimized_fast
ACCOUNT_ASSETS,LOAN_INCOME_PAYMENT_FREQUENCY_TYPE_NAME,ACCOUNT_ASSETS.LOAN_INCOME_PAYMENT_FREQUENCY_TYPE_NAME,WH_LOANS,ORIGBAL,26,similarity_based,Rule-based: 0.264 similarity,False,rule_based,3,,,1,26,optimized_fast
ACCOUNT_ASSETS,LOAN_INCOME_PAYMENT_MONTH,ACCOUNT_ASSETS.LOAN_INCOME_PAYMENT_MONTH,WH_LOANS,CURRTERM,13,similarity_based,Rule-based: 0.137 similarity,False,rule_based,3,,,1,13,optimized_fast
ACCOUNT_ASSETS,LOAN_INCOME_PAYMENT_DAY,ACCOUNT_ASSETS.LOAN_INCOME_PAYMENT_DAY,WH_LOANS,LASTPMTCHGDATE,8,similarity_based,Rule-based: 0.090 similarity,False,rule_based,3,,,1,8,optimized_fast
ACCOUNT_ASSETS,LOAN_COMPOUNDING_FREQUENCY_TYPE,ACCOUNT_ASSETS.LOAN_COMPOUNDING_FREQUENCY_TYPE,RPT_LOANSSR_PROCESS,BALBALAMT,14,similarity_based,Rule-based: 0.142 similarity,False,rule_based,3,,,1,14,optimized_fast
ACCOUNT_ASSETS,LOAN_COMPOUNDING_FREQUENCY_TYPE_NAME,ACCOUNT_ASSETS.LOAN_COMPOUNDING_FREQUENCY_TYPE_NAME,WH_ACCTLOAN,CAPITALIZEINTYN,20,similarity_based,Rule-based: 0.203 similarity,False,rule_based,3,,,1,20,optimized_fast
ACCOUNT_ASSETS,LOAN_AMORTIZATION_FREQUENCY_TYPE,ACCOUNT_ASSETS.LOAN_AMORTIZATION_FREQUENCY_TYPE,WH_ACCTLOAN,AMORTTERM,31,similarity_based,Rule-based: 0.315 similarity,False,rule_based,3,,,1,31,optimized_fast
ACCOUNT_ASSETS,LOAN_AMORTIZATION_FREQUENCY_TYPE_NAME,ACCOUNT_ASSETS.LOAN_AMORTIZATION_FREQUENCY_TYPE_NAME,WH_ACCTLOAN,AMORTTERM,30,similarity_based,Rule-based: 0.306 similarity,False,rule_based,3,,,1,30,optimized_fast
ACCOUNT_ASSETS,LOAN_ACCRUAL_METHOD_TYPE,ACCOUNT_ASSETS.LOAN_ACCRUAL_METHOD_TYPE,WH_ACCTLOAN,NEGAMORTALLOWEDYN,14,similarity_based,Rule-based: 0.146 similarity,False,rule_based,3,,,1,14,optimized_fast
ACCOUNT_ASSETS,LOAN_ACCRUAL_METHOD_TYPE_NAME,ACCOUNT_ASSETS.LOAN_ACCRUAL_METHOD_TYPE_NAME,WH_LOANS,ORIGBAL,15,similarity_based,Rule-based: 0.157 similarity,False,rule_based,3,,,1,15,optimized_fast
ACCOUNT_ASSETS,LOAN_DEPOSITORYIDENTITY_RECORD_ID,ACCOUNT_ASSETS.LOAN_DEPOSITORYIDENTITY_RECORD_ID,WH_LOANS,ACCTNBR,24,similarity_based,Rule-based: 0.241 similarity,False,rule_based,3,,,1,24,optimized_fast
ACCOUNT_ASSETS,LOAN_LENDERIDENTITY_RECORD_ID,ACCOUNT_ASSETS.LOAN_LENDERIDENTITY_RECORD_ID,WH_LOANS,ACCTNBR,25,similarity_based,Rule-based: 0.257 similarity,False,rule_based,3,,,1,25,optimized_fast
ACCOUNT_ASSETS,LOAN_BORROWERIDENTITY_RECORD_ID,ACCOUNT_ASSETS.LOAN_BORROWERIDENTITY_RECORD_ID,WH_LOANS,ACCTNBR,25,similarity_based,Rule-based: 0.251 similarity,False,rule_based,3,,,1,25,optimized_fast
ACCOUNT_ASSETS,LOAN_PERIODIC_PAYMENT_AMOUNT,ACCOUNT_ASSETS.LOAN_PERIODIC_PAYMENT_AMOUNT,WH_DEPOSIT,MTDAMTINT,10,similarity_based,Rule-based: 0.108 similarity,False,rule_based,3,,,1,10,optimized_fast
ACCOUNT_ASSETS,LOAN_EXCLUDE_FROM_DELINQUENCY_REPORTING,ACCOUNT_ASSETS.LOAN_EXCLUDE_FROM_DELINQUENCY_REPORTING,WH_ACCTLOAN,FORBEARANCEBAL,20,banking_rule,Report identifier for regulatory compliance,False,rule_based,3,,,1,20,optimized_fast
ACCOUNT_ASSETS,LOAN_EXCLUDE_FROM_DELINQUENCY_EXPIRATION_DATE,ACCOUNT_ASSETS.LOAN_EXCLUDE_FROM_DELINQUENCY_EXPIRATION_DATE,RPT_ML_DELQ,SLDUEDATE,11,similarity_based,Rule-based: 0.113 similarity,False,rule_based,3,,,1,11,optimized_fast
ACCOUNT_ASSETS,LOAN_LOAN_PAYMENT_ORDER_TYPE,ACCOUNT_ASSETS.LOAN_LOAN_PAYMENT_ORDER_TYPE,WH_LOANS,ORIGBAL,11,similarity_based,Rule-based: 0.112 similarity,False,rule_based,3,,,1,11,optimized_fast
ACCOUNT_ASSETS,LOAN_LOAN_PAYMENT_ORDER_TYPE_NAME,ACCOUNT_ASSETS.LOAN_LOAN_PAYMENT_ORDER_TYPE_NAME,WH_LOANS,ACCTNBR,15,similarity_based,Rule-based: 0.154 similarity,False,rule_based,3,,,1,15,optimized_fast
ACCOUNT_ASSETS,CREATED_DATE,ACCOUNT_ASSETS.CREATED_DATE,ACCTFILETYPSOURCEID,CREATEDATE,13,similarity_based,Rule-based: 0.132 similarity,False,rule_based,3,,,1,13,optimized_fast
ACCOUNT_ASSETS,MODIFIED_DATE,ACCOUNT_ASSETS.MODIFIED_DATE,ACCTAPPL,DATELASTMAINT,8,similarity_based,Rule-based: 0.084 similarity,False,rule_based,3,,,1,8,optimized_fast
ACCOUNT_ASSETS,MODIFIED_BY,ACCOUNT_ASSETS.MODIFIED_BY,ACCTCYCLE,DATELASTMAINT,-24,similarity_based,Rule-based: -0.241 similarity,False,rule_based,3,,,1,-24,optimized_fast
ACCOUNT_ASSETS,ADT_LOAD_DATE,ACCOUNT_ASSETS.ADT_LOAD_DATE,ACCTDRAWACCT,EFFDATE,6,banking_rule,Date when the audit record was loaded,False,rule_based,3,,,1,6,optimized_fast
ACCOUNT_ASSETS,ADT_FILE_SOURCE,ACCOUNT_ASSETS.ADT_FILE_SOURCE,ACCTFILETYPSOURCEIDDETAIL,SOURCEID,-27,similarity_based,Rule-based: -0.278 similarity,False,rule_based,3,,,1,-27,optimized_fast
ACCOUNT_ASSETS,ADT_HASH_KEY,ACCOUNT_ASSETS.ADT_HASH_KEY,GLACCT,PROOFYN,-33,similarity_based,Rule-based: -0.339 similarity,False,rule_based,3,,,1,-33,optimized_fast
ACCOUNT_ASSETS,DBT_SCD_ID,ACCOUNT_ASSETS.DBT_SCD_ID,ACCTFILETYPSOURCEIDDETAIL,ACCTNBR,-15,similarity_based,Rule-based: -0.151 similarity,False,rule_based,3,,,1,-15,optimized_fast
ACCOUNT_ASSETS,DBT_UPDATED_AT,ACCOUNT_ASSETS.DBT_UPDATED_AT,ACCT,DATECONVERTED,-17,similarity_based,Rule-based: -0.175 similarity,False,rule_based,3,,,1,-17,optimized_fast
ACCOUNT_ASSETS,DBT_VALID_FROM,ACCOUNT_ASSETS.DBT_VALID_FROM,ACCT,VALIDYN,-16,similarity_based,Rule-based: -0.162 similarity,False,rule_based,3,,,1,-16,optimized_fast
ACCOUNT_ASSETS,DBT_VALID_TO,ACCOUNT_ASSETS.DBT_VALID_TO,ACCT,VALIDYN,-19,similarity_based,Rule-based: -0.197 similarity,False,rule_based,3,,,1,-19,optimized_fast
ACCOUNT_ASSETS,RECORD_SK,ACCOUNT_ASSETS.RECORD_SK,RPT_MM_GLINT,COPIEDACCTNBR,-17,similarity_based,Rule-based: -0.175 similarity,False,rule_based,3,,,1,-17,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,ANB_ID,ACCOUNT_ASSETS_DIVIDEND_EVENTS.ANB_ID,EVMMSG,EVMEVENTID,3,banking_rule,Primary customer identifier for ANB banking system,False,rule_based,3,,,1,3,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,ANB_ASSETS_DIVIDEND_EVENTS_ID,ACCOUNT_ASSETS_DIVIDEND_EVENTS.ANB_ASSETS_DIVIDEND_EVENTS_ID,RPT_ATM_PYMNT_PROCESS,BEGUNAPBAL,-29,similarity_based,Rule-based: -0.299 similarity,False,rule_based,3,,,1,-29,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,ANB_ASSET_ID,ACCOUNT_ASSETS_DIVIDEND_EVENTS.ANB_ASSET_ID,RPT_GL_INVESTORBALANCES,BANKORGNBR,-29,similarity_based,Rule-based: -0.296 similarity,False,rule_based,3,,,1,-29,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,DIVIDEND_PAYMENT_TYPE_ID,ACCOUNT_ASSETS_DIVIDEND_EVENTS.DIVIDEND_PAYMENT_TYPE_ID,FUNDTRANSFERCREDIT,ACCTCURRENCYAMOUNT,-27,similarity_based,Rule-based: -0.276 similarity,False,rule_based,3,,,1,-27,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,DIVIDEND_AMOUNT_PERSHARE,ACCOUNT_ASSETS_DIVIDEND_EVENTS.DIVIDEND_AMOUNT_PERSHARE,STAGPRICRELACCTBALRT,PRICRELACCTBALAMT,-26,similarity_based,Rule-based: -0.270 similarity,False,rule_based,3,,,1,-26,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,INDICATED_ANNUAL_DIVIDEND_PERSHARE,ACCOUNT_ASSETS_DIVIDEND_EVENTS.INDICATED_ANNUAL_DIVIDEND_PERSHARE,STAGPRICRELACCTBALRT,PRICBALFROMDATE,-13,similarity_based,Rule-based: -0.138 similarity,False,rule_based,3,,,1,-13,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,DIVIDEND_EXPIRY_DATE,ACCOUNT_ASSETS_DIVIDEND_EVENTS.DIVIDEND_EXPIRY_DATE,WH_EXTENTITY,BALAMTEFFDATE,-12,similarity_based,Rule-based: -0.120 similarity,False,rule_based,3,,,1,-12,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,RECORD_DATE,ACCOUNT_ASSETS_DIVIDEND_EVENTS.RECORD_DATE,RPT_INVESTOR_PAYOFF,DUEDATE,-1,similarity_based,Rule-based: -0.019 similarity,False,rule_based,3,,,1,-1,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,PAYMENT_DATE,ACCOUNT_ASSETS_DIVIDEND_EVENTS.PAYMENT_DATE,RPT_INVESTOR_PAYOFF,DUEDATE,1,similarity_based,Rule-based: 0.011 similarity,False,rule_based,3,,,1,1,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,ANNOUNCED_DATE,ACCOUNT_ASSETS_DIVIDEND_EVENTS.ANNOUNCED_DATE,WH_PROP2,DATERELEASED,-11,similarity_based,Rule-based: -0.119 similarity,False,rule_based,3,,,1,-11,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,EVENT_CODE,ACCOUNT_ASSETS_DIVIDEND_EVENTS.EVENT_CODE,RPT_INVESTOR_PAYOFF,SECURITYBAL,-45,similarity_based,Rule-based: -0.457 similarity,False,rule_based,3,,,1,-45,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,IS_ACTIVE_FLAG,ACCOUNT_ASSETS_DIVIDEND_EVENTS.IS_ACTIVE_FLAG,ACCTWRN,INACTIVEDATE,-34,similarity_based,Rule-based: -0.345 similarity,False,rule_based,3,,,1,-34,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,CREATED_DATE,ACCOUNT_ASSETS_DIVIDEND_EVENTS.CREATED_DATE,WH_PROP2,OWNDATE,-11,similarity_based,Rule-based: -0.117 similarity,False,rule_based,3,,,1,-11,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,MODIFIED_DATE,ACCOUNT_ASSETS_DIVIDEND_EVENTS.MODIFIED_DATE,RPT_BACKDATECALCSCHED_PROCESS,PMTEFFDATE,-5,similarity_based,Rule-based: -0.055 similarity,False,rule_based,3,,,1,-5,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,MODIFIED_BY,ACCOUNT_ASSETS_DIVIDEND_EVENTS.MODIFIED_BY,RPT_BACKDATECALCSCHED_PROCESS,PMTEFFDATE,-20,similarity_based,Rule-based: -0.205 similarity,False,rule_based,3,,,1,-20,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,ASSET_CODE,ACCOUNT_ASSETS_DIVIDEND_EVENTS.ASSET_CODE,RPT_GL_INVESTORBALANCES,BALAMT,-33,similarity_based,Rule-based: -0.334 similarity,False,rule_based,3,,,1,-33,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,ASSET_ID,ACCOUNT_ASSETS_DIVIDEND_EVENTS.ASSET_ID,RPT_GL_INVESTORBALANCES,BANKORGNBR,-34,similarity_based,Rule-based: -0.347 similarity,False,rule_based,3,,,1,-34,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,ADT_LOAD_DATE,ACCOUNT_ASSETS_DIVIDEND_EVENTS.ADT_LOAD_DATE,RPT_INVESTOR_PAYOFF,DUEDATE,1,banking_rule,Date when the audit record was loaded,False,rule_based,3,,,1,1,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,ADT_FILE_SOURCE,ACCOUNT_ASSETS_DIVIDEND_EVENTS.ADT_FILE_SOURCE,FILEPMIHEADER,PMTDUEDATE,-27,similarity_based,Rule-based: -0.279 similarity,False,rule_based,3,,,1,-27,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,ADT_HASH_KEY,ACCOUNT_ASSETS_DIVIDEND_EVENTS.ADT_HASH_KEY,RPT_INVESTOR_PAYOFF,EFFDATE,-34,similarity_based,Rule-based: -0.349 similarity,False,rule_based,3,,,1,-34,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,DBT_SCD_ID,ACCOUNT_ASSETS_DIVIDEND_EVENTS.DBT_SCD_ID,RPT_ATNP_PROCESS,PRIORDEFINCMEMOBALAMT,-27,similarity_based,Rule-based: -0.273 similarity,False,rule_based,3,,,1,-27,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,DBT_UPDATED_AT,ACCOUNT_ASSETS_DIVIDEND_EVENTS.DBT_UPDATED_AT,RPT_BACKDATECALCSCHED_PROCESS,PMTEFFDATE,-15,similarity_based,Rule-based: -0.156 similarity,False,rule_based,3,,,1,-15,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,DBT_VALID_FROM,ACCOUNT_ASSETS_DIVIDEND_EVENTS.DBT_VALID_FROM,FUNDTRANSFERDEBIT,INSTRDATE,-21,similarity_based,Rule-based: -0.219 similarity,False,rule_based,3,,,1,-21,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,DBT_VALID_TO,ACCOUNT_ASSETS_DIVIDEND_EVENTS.DBT_VALID_TO,FUNDTRANSFERDEBIT,INSTRDATE,-25,similarity_based,Rule-based: -0.259 similarity,False,rule_based,3,,,1,-25,optimized_fast
ACCOUNT_ASSETS_DIVIDEND_EVENTS,RECORD_SK,ACCOUNT_ASSETS_DIVIDEND_EVENTS.RECORD_SK,RPT_SINS_PROCESS,BALANCE,-23,similarity_based,Rule-based: -0.236 similarity,False,rule_based,3,,,1,-23,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,ANB_ID,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.ANB_ID,WH_ACCTROLE,ORG_ORGNBR,22,banking_rule,Primary customer identifier for ANB banking system,False,rule_based,3,,,1,22,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,ANB_ASSET_INSTITUTION_SETTING_ID,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.ANB_ASSET_INSTITUTION_SETTING_ID,WH_ACCTROLE,ORG_ORGNBR,-10,similarity_based,Rule-based: -0.101 similarity,False,rule_based,3,,,1,-10,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,ANB_ASSET_ID,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.ANB_ASSET_ID,WH_ACCTROLE,ORG_ORGNBR,-14,similarity_based,Rule-based: -0.147 similarity,False,rule_based,3,,,1,-14,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,ASSET_INSTITUTION_SETTINGS_ID,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.ASSET_INSTITUTION_SETTINGS_ID,WH_ACCTROLE,ORG_ORGNBR,-13,similarity_based,Rule-based: -0.136 similarity,False,rule_based,3,,,1,-13,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,INSTITUTION_IDENTITY_RECORD_ID,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.INSTITUTION_IDENTITY_RECORD_ID,WH_ACCTROLE,ORG_ORGNBR,0,similarity_based,Rule-based: 0.005 similarity,False,rule_based,3,,,1,0,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,UNIT_DECIMAL,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.UNIT_DECIMAL,ACCTPROP1099A,PRINCIPALBALAMT,-13,similarity_based,Rule-based: -0.131 similarity,False,rule_based,3,,,1,-13,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,APPROVED_LIST_RULE_TYPE,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.APPROVED_LIST_RULE_TYPE,ACCTCLASS,UCFTOLERANCEAMT,-12,similarity_based,Rule-based: -0.128 similarity,False,rule_based,3,,,1,-12,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,APPROVED_LIST_RULE_TYPE_NAME,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.APPROVED_LIST_RULE_TYPE_NAME,MJMIACCTTYP,ALLOWACCTPPAYVALPAYEENAMEYN,-11,similarity_based,Rule-based: -0.114 similarity,False,rule_based,3,,,1,-11,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,CREATED_DATE,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.CREATED_DATE,ACCTFILETYPSOURCEID,CREATEDATE,10,similarity_based,Rule-based: 0.103 similarity,False,rule_based,3,,,1,10,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,MODIFIED_DATE,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.MODIFIED_DATE,WH_ACCTLOAN,CREDLIMITCLATRESEFFDATE,3,similarity_based,Rule-based: 0.037 similarity,False,rule_based,3,,,1,3,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,MODIFIED_BY,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.MODIFIED_BY,MJMIACCTBANKCHECK,DEFAULTPAYEEYN,-15,similarity_based,Rule-based: -0.155 similarity,False,rule_based,3,,,1,-15,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,ASSET_CODE,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.ASSET_CODE,MJMIACCTBANKCHECK,DEFAULTPAYEEYN,-19,similarity_based,Rule-based: -0.193 similarity,False,rule_based,3,,,1,-19,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,ADT_LOAD_DATE,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.ADT_LOAD_DATE,ACCT,DATECONVERTED,6,banking_rule,Date when the audit record was loaded,False,rule_based,3,,,1,6,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,ADT_FILE_SOURCE,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.ADT_FILE_SOURCE,ACCT,DATECONVERTED,-24,similarity_based,Rule-based: -0.244 similarity,False,rule_based,3,,,1,-24,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,ADT_HASH_KEY,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.ADT_HASH_KEY,MJMIACCTBANKCHECK,DEFAULTPAYEEYN,-22,similarity_based,Rule-based: -0.227 similarity,False,rule_based,3,,,1,-22,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,DBT_SCD_ID,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.DBT_SCD_ID,MJMIACCTBANKCHECK,DEFAULTPAYEEYN,-16,similarity_based,Rule-based: -0.163 similarity,False,rule_based,3,,,1,-16,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,DBT_UPDATED_AT,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.DBT_UPDATED_AT,MJMIACCTBANKCHECK,DEFAULTPAYEEYN,-11,similarity_based,Rule-based: -0.116 similarity,False,rule_based,3,,,1,-11,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,DBT_VALID_FROM,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.DBT_VALID_FROM,MJMIACCTBANKCHECK,DEFAULTPAYEEYN,-7,similarity_based,Rule-based: -0.079 similarity,False,rule_based,3,,,1,-7,optimized_fast
ACCOUNT_ASSETS_INSTITUTION_SETTINGS,DBT_VALID_TO,ACCOUNT_ASSETS_INSTITUTION_SETTINGS.DBT_VALID_TO,MJMIACCTBANKCHECK,DEFAULTPAYEEYN,-8,similarity_based,Rule-based: -0.081 similarity,False,rule_based,3,,,1,-8,optimized_fast
