table_name,column_name
Customer,ANB_ID
Customer,TITLE
Customer_Account,ANB_ACCOUNT_ID
Customer_Account,ANB_CHEETAH_ACCOUNT_ACCOUNT_RELATIONSHIPS_ID
Customer_Account,ANB_CHEETAH_ACCOUNTRELATIONSHIPS_IDENTITYRECORDS_ID
Customer_Account,ANB_CHEETAH_ACCOUNTRELATIONSHIPS_REPORTRELATIONSHIPS_ID
Customer_Address,ANB_ID 
Customer_Address,ANB_CUSTOMER_ID
Customer_Address,CUSTOMER_ID
